Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU VAP RHU_Min PRE_1h VIS WEP_Now CLO_Cov CLO_COV_LM CLO_Cov_Low windpower tigan
54421 2018 12 25 12 994.1000 1032.3000 994.2000 993.0000 6.2000 12.2000 999017 354 5.3000 3 -4.5000 -3.4000 -4.5000 11 0.5000 11 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -8.6100 
54421 2018 12 25 13 995.0000 1033.3000 995.1000 994.1000 5.6000 13.2000 999017 67 4.0000 16 -5.6000 -4.4000 -5.6000 13 0.5000 11 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -9.7600 
54421 2018 12 25 14 996.0000 1034.2000 996.0000 995.1000 5.3000 8.2000 88 67 5.0000 91 -7.1000 -5.7000 -7.1000 16 0.6000 13 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -11.3400 
54421 2018 12 25 15 996.8000 1034.8000 996.8000 996.0000 4.3000 7.0000 85 50 3.4000 65 -7.9000 -7.0000 -7.9000 15 0.5000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -12.2400 
54421 2018 12 25 16 996.5000 1034.4000 996.8000 996.5000 5.2000 9.2000 40 23 4.3000 47 -8.3000 -7.6000 -8.3000 15 0.5000 14 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -12.6800 
54421 2018 12 25 17 996.4000 1034.3000 996.5000 996.3000 5.6000 9.4000 17 49 4.2000 16 -8.4000 -8.2000 -8.4000 14 0.5000 13 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -12.8200 
54421 2018 12 25 18 996.6000 1034.5000 996.6000 996.2000 5.9000 8.9000 54 38 4.4000 51 -9.4000 -8.4000 -9.4000 15 0.5000 14 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -13.8900 
54421 2018 12 25 19 996.9000 1034.9000 996.9000 996.6000 4.8000 7.4000 57 45 2.5000 52 -10.4000 -9.4000 -10.4000 16 0.4000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -14.9700 
54421 2018 12 25 20 996.7000 1034.8000 996.9000 996.7000 5.0000 7.7000 34 54 4.7000 49 -10.6000 -10.4000 -10.6000 17 0.5000 16 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -15.1600 
54421 2018 12 25 21 996.7000 1034.8000 996.7000 996.5000 5.7000 11.1000 40 1 6.8000 16 -10.0000 -10.0000 -10.7000 16 0.5000 16 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -14.5300 
54421 2018 12 25 22 997.1000 1035.4000 997.1000 996.7000 5.7000 8.5000 6 23 2.5000 12 -10.9000 -9.9000 -10.9000 17 0.5000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -15.4900 
54421 2018 12 25 23 997.7000 1036.1000 997.7000 997.1000 2.9000 5.1000 28 32 2.2000 15 -11.8000 -10.9000 -11.8000 19 0.5000 17 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -16.4300 
54421 2018 12 26 0 998.5000 1037.0000 998.5000 997.7000 3.4000 5.1000 9 15 3.3000 14 -11.7000 -11.7000 -12.1000 20 0.5000 19 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -16.2900 
54421 2018 12 26 1 998.9000 1037.4000 998.9000 998.5000 4.1000 6.7000 6 35 3.3000 14 -9.9000 -9.9000 -11.7000 17 0.5000 17 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -14.3900 
54421 2018 12 26 2 999.4000 1037.9000 999.4000 998.9000 4.2000 7.9000 11 70 4.6000 30 -8.8000 -8.8000 -9.9000 16 0.5000 16 0.0000 35000.0000 0.0000 999999 999999 999999 3 -13.2100 
54421 2018 12 26 3 999.0000 1037.5000 999.4000 999.0000 4.7000 7.0000 48 57 4.1000 66 -7.5000 -7.5000 -8.9000 14 0.5000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -11.8300 
54421 2018 12 26 4 998.1000 1036.5000 999.0000 998.1000 4.2000 6.8000 45 22 2.5000 54 -6.6000 -6.5000 -7.6000 13 0.5000 12 0.0000 35000.0000 0.0000 999999 999999 999999 3 -10.8600 
54421 2018 12 26 5 997.0000 1035.3000 998.0000 997.0000 4.6000 8.1000 23 10 4.1000 21 -6.1000 -5.9000 -6.9000 12 0.5000 12 0.0000 35000.0000 0.0000 999999 999999 999999 3 -10.3400 
54421 2018 12 26 6 996.3000 1034.6000 997.0000 996.3000 3.9000 7.1000 17 39 3.0000 30 -5.5000 -5.3000 -6.3000 12 0.5000 12 0.0000 35000.0000 0.0000 999999 999999 999999 2 -9.6800 
54421 2018 12 26 7 996.1000 1034.5000 996.3000 996.1000 4.0000 7.1000 37 43 3.1000 28 -5.2000 -5.2000 -5.6000 12 0.5000 12 0.0000 35000.0000 0.0000 999999 999999 999999 2 -9.3500 
54421 2018 12 26 8 996.1000 1034.5000 996.3000 996.0000 3.5000 6.0000 14 114 1.6000 42 -5.6000 -5.2000 -5.6000 12 0.5000 12 0.0000 35000.0000 0.0000 999999 999999 999999 2 -9.7900 
54421 2018 12 26 9 996.4000 1034.9000 996.4000 996.1000 1.8000 2.7000 48 325 1.0000 90 -7.1000 -5.4000 -7.1000 14 0.5000 13 0.0000 35000.0000 0.0000 999999 999999 999999 1 -11.3900 
54421 2018 12 26 10 997.0000 1035.6000 997.0000 996.4000 1.3000 1.8000 351 342 1.5000 344 -7.4000 -6.8000 -7.9000 15 0.5000 14 0.0000 35000.0000 0.0000 999999 999999 999999 1 -11.6900 
54421 2018 12 26 11 998.0000 1036.8000 998.0000 997.0000 2.7000 5.2000 40 39 2.6000 38 -8.5000 -7.7000 -10.0000 18 0.6000 15 0.0000 26300.0000 999999.0000 999999 999999 999999 2 -12.8200 
54421 2018 12 26 12 998.6000 1037.4000 998.6000 998.0000 4.9000 8.3000 329 12 4.4000 5 -7.8000 -7.4000 -8.3000 16 0.5000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -12.1100 
54421 2018 12 26 13 999.4000 1038.1000 999.5000 998.6000 5.3000 10.0000 31 17 4.5000 3 -8.4000 -7.8000 -8.4000 16 0.5000 16 0.0000 35000.0000 0.0000 999999 999999 999999 3 -12.7700 
54421 2018 12 26 14 1000.4000 1039.2000 1000.4000 999.4000 5.4000 9.8000 0 351 3.0000 7 -9.7000 -8.4000 -9.7000 17 0.5000 16 0.0000 35000.0000 0.0000 999999 999999 999999 2 -14.1700 
54421 2018 12 26 15 1001.2000 1040.0000 1001.2000 1000.3000 4.4000 8.6000 6 27 2.9000 4 -10.7000 -9.7000 -10.7000 18 0.5000 17 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -15.2400 
54421 2018 12 26 16 1001.7000 1040.5000 1001.7000 1001.0000 4.2000 12.1000 340 6 4.6000 42 -11.6000 -10.7000 -11.6000 15 0.4000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -16.3100 
54421 2018 12 26 17 1001.7000 1040.5000 1001.8000 1001.6000 7.5000 15.6000 26 360 8.0000 999017 -12.7000 -11.6000 -12.7000 11 0.3000 11 0.0000 35000.0000 999999.0000 999999 999999 999999 4 -17.6300 
54421 2018 12 26 18 1003.9000 1042.9000 1003.9000 1001.8000 9.7000 15.6000 357 10 3.0000 357 -13.9000 -12.7000 -13.9000 13 0.3000 11 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -18.8900 
54421 2018 12 26 19 1004.4000 1043.4000 1004.5000 1003.9000 4.8000 8.9000 9 38 2.0000 20 -14.9000 -13.9000 -14.9000 14 0.3000 13 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -19.9700 
54421 2018 12 26 20 1004.5000 1043.6000 1004.7000 1004.4000 4.5000 7.7000 65 40 4.0000 60 -15.8000 -14.9000 -15.8000 16 0.3000 14 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -20.9100 
54421 2018 12 26 21 1004.3000 1043.6000 1004.6000 1004.1000 4.7000 9.2000 51 48 3.5000 69 -16.3000 -15.8000 -16.4000 16 0.3000 16 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -21.4600 
54421 2018 12 26 22 1004.3000 1043.6000 1004.4000 1004.0000 5.3000 11.3000 99 44 4.2000 44 -16.4000 -16.0000 -16.4000 15 0.3000 14 0.0000 35000.0000 999999.0000 999999 999999 999999 2 -21.5900 
54421 2018 12 26 23 1004.6000 1044.0000 1004.6000 1004.2000 5.3000 10.9000 40 13 5.3000 60 -16.5000 -16.4000 -16.8000 15 0.3000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -21.7000 
54421 2018 12 27 0 1005.4000 1044.8000 1005.5000 1004.4000 6.2000 12.4000 3 51 3.8000 43 -16.8000 -16.5000 -16.8000 16 0.3000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -22.0100 
54421 2018 12 27 1 1006.6000 1046.0000 1006.7000 1005.5000 4.8000 9.8000 26 45 3.3000 30 -15.6000 -15.6000 -16.8000 15 0.3000 15 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -20.7100 
54421 2018 12 27 2 1006.7000 1046.2000 1006.7000 1006.3000 4.5000 10.9000 62 8 4.7000 32 -14.9000 -14.7000 -15.6000 15 0.3000 15 0.0000 33900.0000 999999.0000 999999 999999 999999 3 -19.9400 
54421 2018 12 27 3 1005.9000 1045.3000 1006.7000 1005.9000 5.1000 9.5000 23 38 3.2000 13 -13.4000 -13.2000 -14.9000 14 0.3000 14 0.0000 34900.0000 999999.0000 999999 999999 999999 3 -18.3200 
54421 2018 12 27 4 1004.4000 1043.8000 1005.9000 1004.4000 6.1000 12.2000 11 29 4.8000 22 -12.8000 -12.8000 -13.5000 13 0.3000 13 0.0000 35000.0000 999999.0000 999999 999999 999999 4 -17.6900 
54421 2018 12 27 5 1003.3000 1042.7000 1004.3000 1003.3000 6.5000 12.7000 20 46 5.2000 29 -12.2000 -12.1000 -12.9000 12 0.3000 12 0.0000 35000.0000 999999.0000 999999 999999 999999 4 -17.0500 
54421 2018 12 27 6 1003.0000 1042.4000 1003.4000 1002.7000 5.9000 12.1000 51 34 3.8000 35 -11.2000 -11.2000 -12.2000 12 0.3000 12 0.0000 35000.0000 999999.0000 999999 999999 999999 3 -15.9500 
54421 2018 12 27 7 1002.9000 1042.3000 1003.1000 1002.8000 5.1000 9.7000 340 351 3.9000 15 -10.3000 -10.2000 -11.2000 11 0.3000 11 0.0000 35000.0000 0.0000 999999 999999 999999 2 -14.9900 
54421 2018 12 27 8 1003.0000 1042.5000 1003.1000 1002.8000 4.8000 9.1000 57 3 3.8000 20 -11.0000 -10.3000 -11.1000 11 0.3000 11 0.0000 35000.0000 0.0000 999999 999999 999999 3 -15.7600 
54421 2018 12 27 9 1003.4000 1043.0000 1003.6000 1003.0000 3.8000 7.6000 43 80 3.6000 29 -12.1000 -11.1000 -12.1000 12 0.3000 11 0.0000 35000.0000 0.0000 999999 999999 999999 2 -16.9400 
54421 2018 12 27 10 1003.9000 1043.6000 1003.9000 1003.4000 4.7000 8.8000 68 49 3.2000 46 -12.4000 -12.1000 -12.4000 12 0.3000 12 0.0000 35000.0000 0.0000 999999 999999 999999 3 -17.2700 
54421 2018 12 27 11 1004.5000 1044.3000 1004.6000 1003.8000 6.1000 13.1000 37 68 2.5000 29 -13.0000 -12.2000 -13.0000 13 0.3000 12 0.0000 35000.0000 0.0000 999999 999999 999999 2 -17.9100 
54421 2018 12 27 12 1005.0000 1044.9000 1005.1000 1004.5000 3.8000 7.2000 343 20 4.1000 27 -13.6000 -13.0000 -13.6000 14 0.3000 13 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.5400 
54421 2018 12 27 13 1005.1000 1044.9000 1005.3000 1004.9000 5.0000 10.6000 45 28 6.9000 17 -13.7000 -13.6000 -13.9000 15 0.3000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.6200 
54421 2018 12 27 14 1006.0000 1045.8000 1006.0000 1005.1000 6.1000 14.3000 57 23 3.2000 34 -13.9000 -13.7000 -13.9000 16 0.3000 15 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.8200 
54421 2018 12 27 15 1006.3000 1046.0000 1006.3000 1005.8000 5.3000 15.9000 26 30 5.5000 23 -13.9000 -13.8000 -14.1000 16 0.3000 16 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.8200 
54421 2018 12 27 16 1006.4000 1046.0000 1006.7000 1006.3000 5.8000 11.5000 14 44 4.2000 28 -14.1000 -13.9000 -14.2000 18 0.4000 16 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.9800 
54421 2018 12 27 17 1006.5000 1046.1000 1006.8000 1006.4000 6.4000 12.4000 79 62 6.2000 35 -14.4000 -14.2000 -14.4000 19 0.4000 18 0.0000 35000.0000 0.0000 999999 999999 999999 4 -19.2900 
54421 2018 12 27 18 1006.8000 1046.4000 1006.9000 1006.5000 5.9000 11.8000 68 26 5.0000 50 -14.6000 -14.3000 -14.7000 19 0.4000 19 0.0000 35000.0000 0.0000 999999 999999 999999 3 -19.5100 
54421 2018 12 27 19 1007.0000 1046.5000 1007.1000 1006.7000 5.0000 8.8000 17 48 3.5000 26 -15.1000 -14.5000 -15.2000 21 0.4000 19 0.0000 35000.0000 0.0000 999999 999999 999999 3 -20.0100 
54421 2018 12 27 20 1006.5000 1046.1000 1007.1000 1006.3000 5.5000 9.9000 60 45 4.5000 49 -15.4000 -15.2000 -15.7000 22 0.4000 21 0.0000 35000.0000 0.0000 999999 999999 999999 3 -20.3100 
54421 2018 12 27 21 1006.8000 1046.5000 1006.8000 1006.4000 5.8000 10.7000 54 51 6.3000 53 -15.5000 -15.2000 -15.8000 22 0.4000 21 0.0000 35000.0000 0.0000 999999 999999 999999 3 -20.4200 
54421 2018 12 27 22 1008.1000 1047.9000 1008.2000 1006.8000 5.4000 8.8000 54 55 2.9000 52 -16.1000 -15.5000 -16.1000 23 0.4000 22 0.0000 35000.0000 0.0000 999999 999999 999999 2 -21.0500 
54421 2018 12 27 23 1008.4000 1048.3000 1008.7000 1007.9000 3.0000 5.0000 37 65 2.5000 59 -16.9000 -16.1000 -17.1000 26 0.4000 23 0.0000 35000.0000 0.0000 999999 999999 999999 2 -21.8600 
54421 2018 12 28 0 1008.9000 1048.9000 1008.9000 1008.5000 3.8000 7.3000 57 40 2.8000 47 -16.7000 -16.7000 -17.2000 26 0.4000 26 0.0000 35000.0000 0.0000 999999 999999 999999 2 -21.6400 
54421 2018 12 28 1 1008.7000 1048.5000 1008.9000 1008.6000 6.0000 10.8000 31 54 6.1000 52 -14.5000 -14.5000 -16.5000 23 0.5000 23 0.0000 35000.0000 0.0000 999999 999999 999999 4 -19.2900 
54421 2018 12 28 2 1008.5000 1048.2000 1008.6000 1008.2000 6.6000 12.9000 54 49 5.3000 54 -13.3000 -13.3000 -14.5000 21 0.5000 21 0.0000 35000.0000 0.0000 999999 999999 999999 3 -18.0300 
54421 2018 12 28 3 1007.9000 1047.5000 1008.5000 1007.9000 5.5000 8.6000 43 41 4.8000 57 -11.9000 -11.9000 -13.4000 20 0.5000 20 0.0000 35000.0000 0.0000 999999 999999 999999 3 -16.5100 
54421 2018 12 28 4 1006.1000 1045.5000 1007.9000 1006.1000 5.4000 8.0000 48 34 3.6000 67 -10.5000 -10.5000 -12.1000 18 0.5000 18 0.0000 33000.0000 0.0000 999999 999999 999999 3 -15.0200 
54421 2018 12 28 5 1004.6000 1043.9000 1006.1000 1004.6000 5.1000 7.8000 79 76 3.1000 79 -9.2000 -9.1000 -10.6000 17 0.5000 17 0.0000 35000.0000 0.0000 999999 999999 999999 2 -13.6200 
54421 2018 12 28 6 1004.1000 1043.3000 1004.6000 1004.1000 3.7000 5.9000 43 62 3.0000 70 -7.7000 -7.7000 -9.2000 15 0.5000 15 0.0000 35000.0000 0.0000 999999 999999 999999 2 -12.0200 
54421 2018 12 28 7 1003.9000 1043.1000 1004.2000 1003.9000 3.3000 5.6000 57 64 3.0000 65 -7.3000 -7.2000 -7.8000 15 0.5000 15 0.0000 35000.0000 0.0000 999999 999999 999999 2 -11.5800 
54421 2018 12 28 8 1003.5000 1042.7000 1003.9000 1003.5000 3.7000 5.5000 74 75 2.9000 74 -7.7000 -7.2000 -7.8000 15 0.5000 15 0.0000 35000.0000 0.0000 999999 999999 999999 2 -12.0200 
54421 2018 12 28 9 1003.6000 1042.9000 1003.6000 1003.4000 2.9000 3.5000 99 278 1.0000 73 -9.1000 -7.7000 -9.1000 17 0.5000 15 0.0000 35000.0000 0.0000 999999 999999 999999 1 -13.5100 
54421 2018 12 28 10 1003.7000 1043.2000 1003.8000 1003.6000 1.3000 2.3000 320 283 1.4000 278 -10.5000 -9.1000 -10.7000 19 0.5000 17 0.0000 35000.0000 0.0000 999999 999999 999999 1 -15.0000 
54421 2018 12 28 11 1003.8000 1043.5000 1003.8000 1003.7000 1.8000 2.2000 351 999017 0.0000 309 -12.5000 -10.2000 -12.7000 23 0.5000 19 0.0000 35000.0000 0.0000 999999 999999 999999 1 -17.0900 
54421 2018 12 28 12 1003.9000 1043.7000 1003.9000 1003.8000 1.1000 1.4000 258 94 0.9000 76 -13.0000 -12.5000 -13.5000 24 0.5000 23 0.0000 35000.0000 0.0000 999999 999999 999999 1 -17.6200 
54421 2018 12 28 13 1004.3000 1044.0000 1004.4000 1003.9000 1.1000 1.2000 125 230 0.4000 82 -14.6000 -13.0000 -14.8000 28 0.6000 24 0.0000 32700.0000 0.0000 999999 999999 999999 1 -19.2700 
54421 2018 12 28 14 1004.6000 1044.4000 1004.6000 1004.2000 0.7000 1.2000 218 11 0.4000 269 -16.0000 -14.6000 -16.0000 32 0.6000 28 0.0000 20600.0000 0.0000 999999 999999 999999 1 -20.7100 
54421 2018 12 28 15 1005.0000 1044.7000 1005.0000 1004.6000 1.3000 2.1000 14 31 1.1000 31 -16.6000 -15.6000 -16.9000 35 0.6000 32 0.0000 16900.0000 0.0000 999999 999999 999999 1 -21.2900 
54421 2018 12 28 16 1004.9000 1044.4000 1005.2000 1004.9000 3.2000 5.1000 3 56 3.5000 40 -15.7000 -15.6000 -16.7000 33 0.6000 33 0.0000 17900.0000 0.0000 999999 999999 999999 2 -20.3500 
54421 2018 12 28 17 1004.8000 1044.2000 1005.0000 1004.6000 3.3000 5.8000 60 30 3.2000 43 -15.7000 -15.4000 -16.3000 33 0.6000 32 0.0000 19400.0000 0.0000 999999 999999 999999 2 -20.3500 
54421 2018 12 28 18 1004.6000 1043.7000 1005.0000 1004.4000 3.5000 5.5000 43 20 3.5000 26 -13.0000 -12.9000 -15.9000 23 0.5000 23 0.0000 31100.0000 0.0000 999999 999999 999999 2 -17.6400 
54421 2018 12 28 19 1004.5000 1043.8000 1004.6000 1004.4000 4.2000 6.3000 26 69 1.2000 26 -15.9000 -12.2000 -16.0000 31 0.5000 21 0.0000 24300.0000 0.0000 999999 999999 999999 1 -20.6300 
54421 2018 12 28 20 1003.9000 1043.4000 1004.6000 1003.9000 1.2000 2.3000 0 259 0.6000 25 -18.4000 -16.0000 -18.4000 39 0.6000 31 0.0000 23100.0000 0.0000 999999 999999 999999 1 -23.1700 
54421 2018 12 28 21 1004.2000 1043.9000 1004.2000 1003.9000 1.6000 4.3000 0 232 1.0000 18 -19.3000 -18.4000 -19.3000 42 0.6000 39 0.0000 22800.0000 0.0000 999999 999999 999999 1 -24.0800 
54421 2018 12 28 22 1004.7000 1044.5000 1004.7000 1004.2000 1.0000 2.0000 272 308 0.4000 251 -19.9000 -19.3000 -19.9000 44 0.6000 42 0.0000 22800.0000 0.0000 999999 999999 999999 1 -24.6900 
54421 2018 12 28 23 1005.5000 1045.5000 1005.5000 1004.7000 3.1000 5.4000 68 47 4.1000 55 -19.7000 -19.7000 -20.3000 45 0.6000 44 0.0000 22000.0000 0.0000 999999 999999 999999 2 -24.4400 
54421 2018 12 29 0 1006.1000 1046.2000 1006.1000 1005.5000 3.6000 5.4000 43 300 1.2000 59 -19.6000 -19.3000 -19.7000 43 0.6000 42 0.0000 24700.0000 0.0000 999999 999999 999999 1 -24.3800 
54421 2018 12 29 1 1006.6000 1046.5000 1006.6000 1006.1000 4.7000 6.2000 26 29 4.6000 25 -15.1000 -15.0000 -19.8000 29 0.5000 29 0.0000 24500.0000 0.0000 999999 999999 999999 3 -19.8000 
54421 2018 12 29 2 1006.7000 1046.3000 1006.8000 1006.6000 4.6000 5.5000 20 52 2.7000 28 -10.9000 -10.9000 -15.1000 20 0.5000 20 0.0000 29900.0000 0.0000 999999 999999 999999 2 -15.4100 
54421 2018 12 29 3 1006.1000 1045.5000 1006.7000 1006.0000 5.0000 12.3000 34 40 4.1000 25 -7.9000 -7.9000 -10.9000 15 0.5000 15 0.0000 35000.0000 0.0000 999999 999999 999999 3 -12.2400 
54421 2018 12 29 4 1005.1000 1044.4000 1006.1000 1005.1000 5.0000 8.7000 3 11 3.7000 26 -7.1000 -7.0000 -7.9000 14 0.5000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -11.3900 
54421 2018 12 29 5 1003.8000 1042.9000 1005.0000 1003.8000 5.5000 11.0000 0 39 4.9000 6 -6.2000 -5.9000 -7.1000 14 0.5000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -10.4000 
54421 2018 12 29 6 1003.5000 1042.4000 1003.9000 1003.3000 5.4000 9.6000 68 355 1.8000 22 -5.2000 -5.0000 -6.3000 14 0.6000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -9.3000 
54421 2018 12 29 7 1003.6000 1042.7000 1003.6000 1003.3000 4.3000 10.0000 48 12 4.6000 4 -4.9000 -4.5000 -5.3000 14 0.6000 14 0.0000 35000.0000 0.0000 999999 999999 999999 3 -8.9700 
54421 2018 12 29 8 1003.9000 1043.2000 1004.0000 1003.5000 4.6000 10.9000 6 0 2.3000 8 -5.3000 -5.0000 -5.3000 15 0.6000 14 0.0000 35000.0000 0.0000 999999 999999 999999 2 -9.3800 
54421 2018 12 29 9 1004.2000 1043.7000 1004.2000 1003.9000 3.0000 6.2000 317 7 2.5000 348 -6.5000 -5.1000 -6.5000 17 0.6000 15 0.0000 35000.0000 0.0000 999999 999999 999999 2 -10.6500 
54421 2018 12 29 10 1004.8000 1044.4000 1004.8000 1004.1000 3.2000 6.7000 68 26 4.2000 11 -7.0000 -6.2000 -7.5000 19 0.7000 17 0.0000 35000.0000 0.0000 999999 999999 999999 2 -11.1500 
54421 2018 12 29 11 1005.6000 1045.2000 1005.7000 1004.8000 4.3000 8.7000 9 34 2.8000 18 -7.1000 -6.8000 -7.1000 19 0.7000 19 0.0000 35000.0000 0.0000 999999 999999 999999 3 -11.2600 
54421 2018 12 29 12 1006.1000 1045.9000 1006.1000 1005.7000 3.5000 5.0000 68 15 2.7000 34 -9.2000 -7.1000 -9.2000 23 0.7000 19 0.0000 35000.0000 0.0000 999999 999999 999999 2 -13.4600 
54424 2018 12 23 0 1033.8000 1038.1000 1033.8000 1033.1000 1.8000 4.0000 31 349 2.5000 358 -8.0000 -7.3000 -8.9000 19 0.6000 16 0.0000 29800.0000 0.0000 999999 999999 999999 2 -12.2500 
54424 2018 12 23 1 1034.3000 1038.6000 1034.3000 1033.8000 3.4000 6.0000 0 266 0.3000 355 -5.2000 -5.2000 -7.9000 12 0.5000 12 0.0000 30000.0000 0.0000 999999 999999 999999 1 -9.3500 
54424 2018 12 23 2 1034.5000 1038.8000 1034.6000 1034.3000 3.8000 6.2000 351 340 2.9000 343 -4.3000 -4.3000 -5.3000 11 0.5000 10 0.0000 30000.0000 0.0000 999999 999999 999999 3 -8.3900 
54424 2018 12 23 3 1034.0000 1038.3000 1034.6000 1034.0000 3.5000 6.4000 306 296 2.1000 341 -3.3000 -3.3000 -4.4000 9 0.4000 9 0.0000 30000.0000 0.0000 999999 999999 999999 3 -7.3400 
54424 2018 12 23 4 1032.9000 1037.2000 1034.0000 1032.8000 4.5000 7.3000 306 283 3.3000 304 -2.5000 -2.4000 -3.5000 9 0.5000 9 0.0000 30000.0000 0.0000 999999 999999 999999 2 -6.4600 
54424 2018 12 23 5 1031.8000 1036.1000 1032.8000 1031.8000 3.9000 6.4000 281 273 2.8000 284 -1.9000 -1.9000 -2.7000 9 0.5000 9 0.0000 30000.0000 0.0000 999999 999999 999999 2 -5.8000 
54424 2018 12 23 6 1031.1000 1035.4000 1031.8000 1031.1000 3.9000 6.4000 286 267 2.6000 279 -1.0000 -1.0000 -2.0000 10 0.6000 9 0.0000 30000.0000 0.0000 999999 999999 999999 2 -4.7800 
54424 2018 12 23 7 1030.4000 1034.7000 1031.1000 1030.4000 3.4000 6.1000 286 278 2.2000 296 -0.9000 -0.8000 -1.3000 9 0.5000 9 0.0000 30000.0000 0.0000 999999 999999 999999 2 -4.7000 
54424 2018 12 23 8 1029.8000 1034.1000 1030.4000 1029.8000 2.9000 4.6000 300 295 1.8000 293 -0.8000 -0.4000 -1.0000 9 0.5000 9 0.0000 30000.0000 0.0000 999999 999999 999999 1 -4.5900 
54424 2018 12 23 9 1029.1000 1033.5000 1029.8000 1029.1000 1.9000 3.3000 292 321 1.0000 275 -3.0000 -0.9000 -3.0000 12 0.6000 9 0.0000 30000.0000 0.0000 999999 999999 999999 1 -6.9300 
54424 2018 12 23 10 1029.1000 1033.5000 1029.2000 1029.0000 1.0000 1.6000 351 999017 0.0000 327 -5.5000 -3.0000 -5.5000 19 0.8000 12 0.0000 27700.0000 0.0000 999999 999999 999999 0 -9.5000 
54424 2018 12 23 11 1029.3000 1033.7000 1029.3000 1029.1000 1.5000 2.0000 85 24 1.2000 53 -8.2000 -5.4000 -8.2000 30 1.0000 18 0.0000 13100.0000 0.0000 999999 999999 999999 1 -12.1800 
54424 2018 12 23 12 1029.1000 1033.5000 1029.2000 1029.1000 1.5000 2.0000 23 101 0.8000 21 -7.8000 -7.7000 -8.9000 24 0.8000 24 0.0000 16000.0000 0.0000 999999 999999 999999 1 -11.9000 
54424 2018 12 23 13 1028.8000 1033.2000 1029.1000 1028.8000 1.5000 2.0000 68 329 0.3000 91 -9.5000 -7.5000 -9.6000 36 1.1000 23 0.0000 14600.0000 0.0000 999999 999999 999999 1 -13.4500 
54424 2018 12 23 14 1028.5000 1032.9000 1028.7000 1028.5000 0.9000 1.7000 54 62 0.5000 15 -11.1000 -9.3000 -11.1000 41 1.1000 31 0.0000 17100.0000 0.0000 999999 999999 999999 1 -15.0800 
54424 2018 12 23 15 1028.2000 1032.6000 1028.5000 1028.2000 0.8000 1.2000 20 262 0.3000 18 -11.6000 -11.1000 -11.8000 46 1.2000 41 0.0000 14100.0000 0.0000 999999 999999 999999 0 -15.5000 
54424 2018 12 23 16 1028.0000 1032.4000 1028.2000 1028.0000 0.9000 1.2000 54 48 0.9000 55 -12.8000 -11.3000 -12.8000 52 1.2000 44 0.0000 21100.0000 0.0000 999999 999999 999999 1 -16.6700 
54424 2018 12 23 17 1028.0000 1032.4000 1028.1000 1027.9000 1.0000 1.3000 343 23 0.4000 331 -13.5000 -12.6000 -13.6000 66 1.4000 49 0.0000 21000.0000 0.0000 999999 999999 999999 1 -17.0700 
54424 2018 12 23 18 1027.6000 1032.0000 1028.0000 1027.6000 1.3000 1.7000 111 28 0.9000 109 -13.0000 -12.8000 -13.5000 60 1.4000 50 0.0000 19400.0000 0.0000 999999 999999 999999 1 -16.6800 
54424 2018 12 23 19 1027.2000 1031.6000 1027.7000 1027.2000 1.1000 1.6000 62 87 1.1000 42 -12.9000 -12.9000 -13.7000 52 1.2000 52 0.0000 25500.0000 0.0000 999999 999999 999999 1 -16.7800 
